id,value
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Old_World_monkey,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Old_World_monkey.family_Cercopithecinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Old_World_monkey.family_Colobinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Old_World_monkey.family_Papionini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Pitheciidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Pitheciidae.family_Pitheciinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.family_Tarsier,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.order_Haplorhini,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.order_Haplorhini.order_Catarrhini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.order_Haplorhini.order_Simian,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.order_New_World_monkey,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Primate.order_Strepsirrhini,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Proboscidea,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Proboscidea.family_Elephantidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Castoridae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Cricetidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Cricetidae.family_Arvicolinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Cricetidae.family_Hamster,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Cricetidae.family_Neotominae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Cricetidae.family_Sigmodontinae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Cricetidae.family_Sigmodontinae.family_Akodontini,7
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Dipodidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Dormouse,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Gopher,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Heteromyidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Hutia,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Muridae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Muridae.family_Deomyinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Muridae.family_Gerbil,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Muridae.family_Murinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Muroidea,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Nesomyidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_New_World_porcupine,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Old_World_porcupine,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Spalacidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel.family_Callosciurinae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel.family_Callosciurinae.family_Callosciurini,7
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel.family_Flying_squirrel,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel.family_Ground_squirrel,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel.family_Sciurinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel.family_Sciurini,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.family_Squirrel.family_Xerinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.order_Anomaluromorpha,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.order_Caviomorpha,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.order_Hystricomorpha,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.order_Hystricomorpha.family_Chinchilla_rat,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.order_Hystricomorpha.order_Hystricognathi,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.order_Myomorpha,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Rodent.order_Sciuromorpha,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Sirenia,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Sirenia.family_Dugongidae,5
kingdom_Animal.phylum_Chordate.class_Mammal.order_Soricomorpha,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Soricomorpha.family_Shrew,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Soricomorpha.family_Shrew.family_Red-toothed_shrew,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Soricomorpha.family_Talpidae,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Soricomorpha.family_Talpidae.family_Talpinae,6
kingdom_Animal.phylum_Chordate.class_Mammal.order_Xenarthra,
kingdom_Animal.phylum_Chordate.class_Mammal.order_Xenarthra.order_Anteater,5
kingdom_Animal.phylum_Chordate.class_Osteichthyes,3
kingdom_Animal.phylum_Chordate.class_Osteostraci,3
kingdom_Animal.phylum_Chordate.class_Placodermi,3
kingdom_Animal.phylum_Chordate.class_Pteraspidomorphi,3
kingdom_Animal.phylum_Chordate.class_Reptile,
kingdom_Animal.phylum_Chordate.class_Reptile.family_Carphodactylidae,4
kingdom_Animal.phylum_Chordate.class_Reptile.order_Crocodilia,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Crocodilia.family_Crocodylidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Crocodylomorpha,4
kingdom_Animal.phylum_Chordate.class_Reptile.order_Mesoeucrocodylia,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Mesoeucrocodylia.order_Thalattosuchia,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Plesiosauria,4
kingdom_Animal.phylum_Chordate.class_Reptile.order_Procolophonomorpha,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Procolophonomorpha.family_Pareiasaur,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.class_Lepidosauromorpha,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.class_Lepidosauromorpha.class_Sauria,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Agamidae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Agamidae.family_Agaminae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Agamidae.family_Amphibolurinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Agamidae.family_Draconinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Anguidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Chameleon,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Chameleon.family_Chamaeleoninae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Cordylidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Corytophanidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Crotaphytidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Diplodactylidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Diplodactylinae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Eublepharidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Eublepharinae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Gecko,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Gekkonidae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Gekkonidae.family_Gekkoninae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Gerrhosauridae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Gymnophthalmidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Iguanidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Lacertidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Night_lizard,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Phrynosomatidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Phyllodactylidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Polychrotidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Pygopodidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Skink,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Skink.family_Eugongylinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Skink.family_Lygosominae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Skink.family_Scincinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Skink.family_Sphenomorphinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Teiidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Tropiduridae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.family_Varanidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Diploglossa,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Gekkota,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Gekkota.family_Sphaerodactylidae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Iguania,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Iguania.family_Draconinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Lepidosauria,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Lizard,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Sauria,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Sauria.family_Sphenomorphinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Scincomorpha,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Scincomorpha.family_Eugongylinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Scincomorpha.family_Scincinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Scincomorpha.family_Sphenomorphinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Scleroglossa,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Boidae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Boidae.family_Boinae,7
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Boidae.family_Erycinae,7
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Colubridae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Colubridae.family_Colubrinae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Colubridae.family_Colubrinae.family_Lampropeltini,8
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Colubridae.family_Homalopsinae,7
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Colubridae.family_Natricinae,7
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Colubridae.family_Xenodontinae,7
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Elapidae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Hydrophiinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Lamprophiidae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Leptotyphlopidae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Pythonidae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Typhlopidae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Uropeltidae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Viperidae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Viperidae.family_Pit_viper,7
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.family_Viperidae.family_Viperinae,7
kingdom_Animal.phylum_Chordate.class_Reptile.order_Squamata.order_Snake.order_Alethinophidia,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.class_Anapsid,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Cheloniidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Emydidae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Emydidae.family_Deirochelyinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Emydidae.family_Emydinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Geoemydidae,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Geoemydidae.family_Geoemydinae,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Kinosternidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Podocnemididae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Tortoise,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Trionychia,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.family_Trionychidae,5
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.order_Cryptodira,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.order_Cryptodira.family_Kinosternoidea,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.order_Cryptodira.family_Testudinoidea,6
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.order_Pleurodira,
kingdom_Animal.phylum_Chordate.class_Reptile.order_Turtle.order_Pleurodira.family_Chelidae,6
kingdom_Animal.phylum_Chordate.class_Sarcopterygii,
kingdom_Animal.phylum_Chordate.class_Sarcopterygii.class_Lungfish,4
kingdom_Animal.phylum_Chordate.class_Sarcopterygii.order_Coelacanth,4
kingdom_Animal.phylum_Chordate.class_Sauropsida,3
kingdom_Animal.phylum_Chordate.class_Synapsid,
kingdom_Animal.phylum_Chordate.class_Synapsid.order_Pelycosaur,4
kingdom_Animal.phylum_Chordate.class_Synapsid.order_Therapsid,4
kingdom_Animal.phylum_Chordate.class_Tetrapod,3
kingdom_Animal.phylum_Chordate.family_Extinction,3
kingdom_Animal.phylum_Chordate.family_Mosasaur,3
kingdom_Animal.phylum_Chordate.order_Anguimorpha,3
kingdom_Animal.phylum_Chordate.order_Archosaur,3
kingdom_Animal.phylum_Chordate.order_Caudata,
kingdom_Animal.phylum_Chordate.order_Caudata.family_Lungless_salamander,4
kingdom_Animal.phylum_Chordate.order_Cynodont,3
kingdom_Animal.phylum_Chordate.order_Dinosaur,
kingdom_Animal.phylum_Chordate.order_Dinosaur.family_Coelurosauria,4
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia,
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.family_Ankylosauridae,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.family_Hadrosaurid,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Cerapoda,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Ceratopsia,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Ornithopod,
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Ornithopod.family_Hadrosauroidea,6
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Ornithopod.family_Hypsilophodont,6
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Ornithopod.order_Iguanodontia,6
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Thyreophora,
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Ornithischia.order_Thyreophora.order_Ankylosauria,6
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha,
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha.family_Diplodocoidea,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha.family_Rebbachisauridae,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha.order_Sauropoda,
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha.order_Sauropoda.family_Macronaria,6
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha.order_Sauropoda.family_Titanosaur,
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha.order_Sauropoda.family_Titanosaur.family_Nemegtosauridae,7
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Sauropodomorpha.order_Sauropoda.family_Turiasauria,6
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Theropoda,
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Theropoda.family_Tyrannosauroidea,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Theropoda.order_Ceratosauria,5
kingdom_Animal.phylum_Chordate.order_Dinosaur.order_Theropoda.order_Coelurosauria,5
kingdom_Animal.phylum_Chordate.order_Extinction,
kingdom_Animal.phylum_Chordate.order_Extinction.family_Macraucheniidae,4
kingdom_Animal.phylum_Chordate.order_Lamprey,
kingdom_Animal.phylum_Chordate.order_Lamprey.family_Northern_lampreys,4
kingdom_Animal.phylum_Chordate.order_Morganucodonta,3
kingdom_Animal.phylum_Chordate.order_Phytosaur,3
kingdom_Animal.phylum_Chordate.order_Saurischia,
kingdom_Animal.phylum_Chordate.order_Saurischia.family_Coelurosauria,4
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha,
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha.family_Diplodocoidea,5
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha.family_Rebbachisauridae,5
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha.order_Sauropoda,
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha.order_Sauropoda.family_Macronaria,6
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha.order_Sauropoda.family_Titanosaur,
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha.order_Sauropoda.family_Titanosaur.family_Nemegtosauridae,7
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Sauropodomorpha.order_Sauropoda.family_Turiasauria,6
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Theropoda,
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Theropoda.family_Tyrannosauroidea,5
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Theropoda.order_Ceratosauria,5
kingdom_Animal.phylum_Chordate.order_Saurischia.order_Theropoda.order_Coelurosauria,5
kingdom_Animal.phylum_Chordate.order_Stegosauria,3
kingdom_Animal.phylum_Chordate.phylum_Tunicate,
kingdom_Animal.phylum_Chordate.phylum_Tunicate.class_Ascidiacea,
kingdom_Animal.phylum_Chordate.phylum_Tunicate.class_Ascidiacea.order_Enterogona,
kingdom_Animal.phylum_Chordate.phylum_Tunicate.class_Ascidiacea.order_Enterogona.order_Phlebobranchia,6
kingdom_Animal.phylum_Chordate.phylum_Vertebrate,
kingdom_Animal.phylum_Chordate.phylum_Vertebrate.class_Amniote,4
kingdom_Animal.phylum_Chordate.phylum_Vertebrate.phylum_Gnathostomata,4
kingdom_Animal.phylum_Cnidaria,
kingdom_Animal.phylum_Cnidaria.class_Anthozoa,3
kingdom_Animal.phylum_Cnidaria.class_Box_jellyfish,3
kingdom_Animal.phylum_Cnidaria.class_Coral,3
kingdom_Animal.phylum_Cnidaria.class_Hexacorallia,3
kingdom_Animal.phylum_Cnidaria.class_Hydrozoa,
kingdom_Animal.phylum_Cnidaria.class_Hydrozoa.class_Leptolinae,4
kingdom_Animal.phylum_Cnidaria.class_Hydrozoa.order_Anthomedusae,4
kingdom_Animal.phylum_Cnidaria.class_Scyphozoa,
kingdom_Animal.phylum_Cnidaria.class_Scyphozoa.order_Rhizostomae,4
kingdom_Animal.phylum_Cnidaria.order_Scleractinia,3
kingdom_Animal.phylum_Cnidaria.order_Sea_anemone,
kingdom_Animal.phylum_Cnidaria.order_Sea_anemone.family_Actiniidae,4
kingdom_Animal.phylum_Cnidaria.phylum_Jellyfish,
kingdom_Animal.phylum_Cnidaria.phylum_Jellyfish.class_Leptolinae,4
kingdom_Animal.phylum_Ctenophora,2
kingdom_Animal.phylum_Deuterostome,2
kingdom_Animal.phylum_Echinoderm,
kingdom_Animal.phylum_Echinoderm.class_Brittle_star,3
kingdom_Animal.phylum_Echinoderm.class_Sea_cucumber,3
kingdom_Animal.phylum_Echinoderm.class_Sea_urchin,
kingdom_Animal.phylum_Echinoderm.class_Sea_urchin.class_Euechinoidea,
kingdom_Animal.phylum_Echinoderm.class_Sea_urchin.class_Euechinoidea.order_Diadematacea,5
kingdom_Animal.phylum_Echinoderm.class_Sea_urchin.order_Diadematoida,
kingdom_Animal.phylum_Echinoderm.class_Sea_urchin.order_Diadematoida.family_Diadematidae,5
kingdom_Animal.phylum_Echinoderm.class_Starfish,
kingdom_Animal.phylum_Echinoderm.class_Starfish.order_Valvatida,4
kingdom_Animal.phylum_Echinoderm.phylum_Echinozoa,3
kingdom_Animal.phylum_Flatworm,
kingdom_Animal.phylum_Flatworm.class_Cestoda,
kingdom_Animal.phylum_Flatworm.class_Cestoda.order_Cyclophyllidea,
kingdom_Animal.phylum_Flatworm.class_Cestoda.order_Cyclophyllidea.family_Taeniidae,5
kingdom_Animal.phylum_Flatworm.class_Trematoda,
kingdom_Animal.phylum_Flatworm.class_Trematoda.class_Digenea,
kingdom_Animal.phylum_Flatworm.class_Trematoda.class_Digenea.family_Fasciolidae,5
kingdom_Animal.phylum_Flatworm.class_Trematoda.order_Echinostomida,
kingdom_Animal.phylum_Flatworm.class_Trematoda.order_Echinostomida.family_Fasciolidae,5
kingdom_Animal.phylum_Flatworm.class_Trematoda.order_Echinostomida.order_Echinostomata,5
kingdom_Animal.phylum_Flatworm.class_Trematoda.order_Strigeidida,4
kingdom_Animal.phylum_Incertae_sedis,2
kingdom_Animal.phylum_Lophotrochozoa,2
kingdom_Animal.phylum_Mollusca,
kingdom_Animal.phylum_Mollusca.class_Bivalvia,
kingdom_Animal.phylum_Mollusca.class_Bivalvia.class_Heterodonta,4
kingdom_Animal.phylum_Mollusca.class_Bivalvia.class_Pteriomorphia,4
kingdom_Animal.phylum_Mollusca.class_Bivalvia.family_Pharidae,4
kingdom_Animal.phylum_Mollusca.class_Bivalvia.order_Myoida,4
kingdom_Animal.phylum_Mollusca.class_Bivalvia.order_Ostreoida,
kingdom_Animal.phylum_Mollusca.class_Bivalvia.order_Ostreoida.family_Ostreidae,5
kingdom_Animal.phylum_Mollusca.class_Bivalvia.order_Unionoida,4
kingdom_Animal.phylum_Mollusca.class_Bivalvia.order_Veneroida,
kingdom_Animal.phylum_Mollusca.class_Bivalvia.order_Veneroida.family_Dreissenidae,5
kingdom_Animal.phylum_Mollusca.class_Bivalvia.order_Veneroida.family_Veneridae,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod,
kingdom_Animal.phylum_Mollusca.class_Cephalopod.class_Ammonoidea,4
kingdom_Animal.phylum_Mollusca.class_Cephalopod.class_Nautiloid,4
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Ammonitida,4
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Ancyloceratina,4
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Bobtail_squid,4
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Cuttlefish,4
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Nautilida,
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Nautilida.family_Nautilus,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Octopus,
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Octopus.family_Argonautidae,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Octopus.family_Argonautoida,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Octopus.family_Octopodidae,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Octopus.order_Incirrina,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Squid,
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Squid.class_Coleoidea,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Squid.family_Loliginidae,5
kingdom_Animal.phylum_Mollusca.class_Cephalopod.order_Squid.order_Oegopsina,5
kingdom_Animal.phylum_Mollusca.class_Gastropoda,
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Achatinoidea,4
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Aplysiidae,4
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Arionoidea,
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Arionoidea.family_Arionidae,5
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Buccinoidea,
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Buccinoidea.family_Buccinidae,5
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Clade,4
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Clionoidea,
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Clionoidea.family_Clionidae,5
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Helicoidea,
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Helicoidea.family_Helicidae,5
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Muricoidea,
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Muricoidea.family_Muricidae,5
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Pyramidellidae,
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Pyramidellidae.family_Pyramidelloidea,5
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Ranellidae,4
kingdom_Animal.phylum_Mollusca.class_Gastropoda.family_Rissooidea,4
kingdom_Animal.phylum_Mollusca.family_Heterobranchia,
kingdom_Animal.phylum_Mollusca.family_Heterobranchia.family_Euthyneura,4
kingdom_Animal.phylum_Nematode,
kingdom_Animal.phylum_Nematode.class_Adenophorea,
kingdom_Animal.phylum_Nematode.class_Adenophorea.order_Trichocephalida,4
kingdom_Animal.phylum_Nematode.class_Chromadorea,3
